alumno,course_code,cycle,grade
ALUMNO_063,BMT01,8,13.0
ALUMNO_063,EE508,8,12.6
ALUMNO_063,EE590,8,13.4
ALUMNO_063,EE592,8,12.4
ALUMNO_063,TLN03,8,10.5
ALUMNO_063,TLR03,8,12.0
ALUMNO_063,CIB45,9,10.5
ALUMNO_063,EE524,9,12.2
ALUMNO_063,IP101,9,16.4
ALUMNO_063,IT214,9,12.9
ALUMNO_063,TLR04,9,10.5
ALUMNO_063,TLR05,9,15.4
ALUMNO_063,CBG01,10,12.4
ALUMNO_063,CIB46,10,13.6
ALUMNO_063,EE712,10,15.0
ALUMNO_063,IT225,10,13.0
ALUMNO_063,TLN04,10,14.6
ALUMNO_063,TLN05,10,15.5
ALUMNO_064,BFI01,1,10.6
ALUMNO_064,BIC01,1,9.1
ALUMNO_064,BMA01,1,11.4
ALUMNO_064,BMA03,1,9.1
ALUMNO_064,BRN01,1,12.2
ALUMNO_064,BFI05,2,14.4
ALUMNO_064,BIC01,2,12.5
ALUMNO_064,BMA02,2,13.5
ALUMNO_064,BMA03,2,10.7
ALUMNO_064,BMA09,2,14.6
ALUMNO_064,BQU01,2,8.1
ALUMNO_064,BRC01,2,13.4
ALUMNO_064,BEF01,3,11.5
ALUMNO_064,BEG01,3,11.1
ALUMNO_064,BFI03,3,12.2
ALUMNO_064,BMA05,3,10.5
ALUMNO_064,BMA10,3,12.4
ALUMNO_064,BMA15,3,11.5
ALUMNO_064,BQU01,3,10.6
ALUMNO_064,BMA07,4,14.9
ALUMNO_064,BMA18,4,10.5
ALUMNO_064,EE320,4,12.8
ALUMNO_064,EE410,4,13.2
ALUMNO_064,BMA22,5,10.5
ALUMNO_064,CBS05,5,10.5
ALUMNO_064,EE428,5,10.5
ALUMNO_064,EE522,5,10.5
ALUMNO_064,TLN01,5,11.4
ALUMNO_064,TLR01,5,12.8
ALUMNO_064,CBS36,6,10.5
ALUMNO_064,EE430,6,15.0
ALUMNO_064,EE458,6,10.7
ALUMNO_064,EE604,6,12.3
ALUMNO_064,TLN02,6,10.5
ALUMNO_064,BEG06,7,15.2
ALUMNO_064,CBG01,7,10.6
ALUMNO_064,EE498,7,10.5
ALUMNO_064,EE530,7,10.5
ALUMNO_064,EE588,7,10.8
ALUMNO_064,TLR02,7,10.9
ALUMNO_064,BMA20,8,13.7
ALUMNO_064,EE508,8,10.5
ALUMNO_064,EE590,8,12.7
ALUMNO_064,EE592,8,12.7
ALUMNO_064,TLN05,8,10.6
ALUMNO_064,TLR03,8,12.0
ALUMNO_064,CI105,9,10.5
ALUMNO_064,CIB45,9,10.5
ALUMNO_064,IT213,9,15.3
ALUMNO_064,IT225,9,11.6
ALUMNO_064,TLR04,9,13.1
ALUMNO_064,TLR05,9,12.7
ALUMNO_064,BMT01,10,13.5
ALUMNO_064,CIB02,10,10.8
ALUMNO_064,CIB12,10,13.6
ALUMNO_064,CIB46,10,10.6
ALUMNO_064,EE712,10,10.5
ALUMNO_064,IT235,10,10.5
ALUMNO_065,BFI01,1,11.2
ALUMNO_065,BIC01,1,12.2
ALUMNO_065,BMA01,1,13.4
ALUMNO_065,BMA03,1,12.7
ALUMNO_065,BRN01,1,15.5
ALUMNO_065,BFI05,2,11.2
ALUMNO_065,BMA02,2,12.6
ALUMNO_065,BMA09,2,11.7
ALUMNO_065,BQU01,2,13.4
ALUMNO_065,BRC01,2,14.1
ALUMNO_065,BEF01,3,14.2
ALUMNO_065,BEG01,3,12.7
ALUMNO_065,BFI03,3,11.9
ALUMNO_065,BMA05,3,10.5
ALUMNO_065,BMA10,3,10.5
ALUMNO_065,BMA15,3,11.9
ALUMNO_065,EE306,3,12.9
ALUMNO_065,BMA07,4,13.0
ALUMNO_065,BMA18,4,10.5
ALUMNO_065,EE320,4,13.4
ALUMNO_065,EE410,4,13.7
ALUMNO_065,BMA22,5,13.4
ALUMNO_065,CBS05,5,10.5
ALUMNO_065,EE428,5,13.8
ALUMNO_065,EE522,5,13.0
ALUMNO_065,TLN01,5,12.7
ALUMNO_065,TLR01,5,10.7
ALUMNO_065,CBS36,6,13.4
ALUMNO_065,EE430,6,13.3
ALUMNO_065,EE458,6,16.5
ALUMNO_065,EE604,6,11.6
ALUMNO_065,TLN02,6,10.9
ALUMNO_065,BEG06,7,15.6
ALUMNO_065,EE498,7,15.5
ALUMNO_065,EE530,7,10.5
ALUMNO_065,EE588,7,14.5
ALUMNO_065,IT213,7,13.0
ALUMNO_065,TLR02,7,13.6
ALUMNO_065,BMA20,8,14.0
ALUMNO_065,EE590,8,15.7
ALUMNO_065,EE592,8,15.3
ALUMNO_065,IP101,8,15.4
ALUMNO_065,IT214,8,11.5
ALUMNO_065,TLR03,8,14.2
ALUMNO_065,CI105,9,13.8
ALUMNO_065,CIB45,9,14.1
ALUMNO_065,EE508,9,16.0
ALUMNO_065,TLN04,9,10.5
ALUMNO_065,TLR04,9,13.7
ALUMNO_065,TLR05,9,13.4
ALUMNO_065,CIB02,10,17.0
ALUMNO_065,CIB46,10,14.4
ALUMNO_065,EE524,10,14.8
ALUMNO_065,EE712,10,12.1
ALUMNO_065,IT225,10,12.1
ALUMNO_065,IT235,10,16.3
ALUMNO_066,BFI01,1,10.7
ALUMNO_066,BIC01,1,13.6
ALUMNO_066,BMA01,1,9.9
ALUMNO_066,BMA03,1,11.3
ALUMNO_066,BRN01,1,14.8
ALUMNO_066,BFI05,2,12.3
ALUMNO_066,BMA01,2,14.6
ALUMNO_066,BMA02,2,11.9
ALUMNO_066,BMA09,2,9.6
ALUMNO_066,BQU01,2,9.5
ALUMNO_066,BRC01,2,13.9
ALUMNO_066,BEF01,3,14.7
ALUMNO_066,BEG01,3,15.4
ALUMNO_066,BFI03,3,7.9
ALUMNO_066,BMA05,3,10.5
ALUMNO_066,BMA09,3,13.6
ALUMNO_066,BMA10,3,10.5
ALUMNO_066,BQU01,3,12.2
ALUMNO_066,BFI03,4,12.3
ALUMNO_066,BMA07,4,10.5
ALUMNO_066,BMA18,4,12.4
ALUMNO_066,EE320,4,11.1
ALUMNO_066,EE410,4,10.5
ALUMNO_066,BMA22,5,10.5
ALUMNO_066,EE428,5,10.5
ALUMNO_066,EE522,5,12.8
ALUMNO_066,TLN01,5,11.9
ALUMNO_066,TLR01,5,10.5
ALUMNO_066,CBG01,6,11.4
ALUMNO_066,EE430,6,10.5
ALUMNO_066,EE458,6,16.5
ALUMNO_066,EE604,6,15.5
ALUMNO_066,TLN02,6,10.9
ALUMNO_066,BEG06,7,15.1
ALUMNO_066,EE498,7,14.3
ALUMNO_066,EE530,7,10.5
ALUMNO_066,EE588,7,10.5
ALUMNO_066,IT213,7,12.2
ALUMNO_066,TLR02,7,10.5
ALUMNO_066,CI105,8,10.5
ALUMNO_066,EE590,8,13.4
ALUMNO_066,EE592,8,10.5
ALUMNO_066,IT225,8,13.2
ALUMNO_066,TLN05,8,10.5
ALUMNO_066,TLR03,8,12.2
ALUMNO_066,CIB45,9,12.6
ALUMNO_066,IT214,9,11.2
ALUMNO_066,TLN03,9,10.8
ALUMNO_066,TLN04,9,11.5
ALUMNO_066,TLR04,9,10.5
ALUMNO_066,TLR05,9,13.7
ALUMNO_066,BMA20,10,11.7
ALUMNO_066,CI106,10,12.9
ALUMNO_066,CIB46,10,10.5
ALUMNO_066,EE524,10,11.6
ALUMNO_066,EE712,10,11.0
ALUMNO_066,IT235,10,10.5
ALUMNO_067,BFI01,1,9.1
ALUMNO_067,BIC01,1,12.1
ALUMNO_067,BMA01,1,7.3
ALUMNO_067,BMA03,1,12.1
ALUMNO_067,BRN01,1,16.8
ALUMNO_067,BFI01,2,10.6
ALUMNO_067,BFI05,2,11.8
ALUMNO_067,BMA01,2,12.5
ALUMNO_067,BMA02,2,14.2
ALUMNO_067,BMA09,2,10.8
ALUMNO_067,BQU01,2,10.5
ALUMNO_067,BRC01,2,10.7
ALUMNO_067,BEF01,3,13.9
ALUMNO_067,BEG01,3,17.4
ALUMNO_067,BFI03,3,11.2
ALUMNO_067,BMA05,3,11.2
ALUMNO_067,BMA10,3,11.8
ALUMNO_067,BMA15,3,11.2
ALUMNO_067,EE306,3,10.5
ALUMNO_067,BMA07,4,12.8
ALUMNO_067,BMA18,4,11.7
ALUMNO_067,EE320,4,11.1
ALUMNO_067,EE410,4,10.5
ALUMNO_067,BMA22,5,14.3
ALUMNO_067,CBS05,5,10.9
ALUMNO_067,EE428,5,13.7
ALUMNO_067,EE522,5,10.6
ALUMNO_067,TLN01,5,10.5
ALUMNO_067,TLR01,5,13.0
ALUMNO_067,EE430,6,10.5
ALUMNO_067,EE458,6,10.5
ALUMNO_067,EE604,6,12.6
ALUMNO_067,TLN02,6,10.5
ALUMNO_067,TLN03,6,10.5
ALUMNO_067,BEG06,7,10.5
ALUMNO_067,CBS36,7,10.5
ALUMNO_067,EE498,7,11.4
ALUMNO_067,EE530,7,11.3
ALUMNO_067,EE588,7,10.9
ALUMNO_067,TLR02,7,10.5
ALUMNO_067,BMA20,8,10.5
ALUMNO_067,CI106,8,15.8
ALUMNO_067,EE590,8,10.9
ALUMNO_067,EE592,8,12.8
ALUMNO_067,IT213,8,12.8
ALUMNO_067,TLR03,8,13.1
ALUMNO_067,CIB12,9,12.3
ALUMNO_067,CIB45,9,12.4
ALUMNO_067,EE508,9,11.6
ALUMNO_067,TLN04,9,12.1
ALUMNO_067,TLR04,9,13.3
ALUMNO_067,TLR05,9,13.4
ALUMNO_067,BMT01,10,10.5
ALUMNO_067,CBG01,10,10.5
ALUMNO_067,CI105,10,11.2
ALUMNO_067,CIB46,10,13.6
ALUMNO_067,EE712,10,11.8
ALUMNO_067,IT235,10,10.5
ALUMNO_068,BFI01,1,8.7
ALUMNO_068,BIC01,1,12.2
ALUMNO_068,BMA01,1,10.5
ALUMNO_068,BMA03,1,12.1
ALUMNO_068,BRN01,1,14.9
ALUMNO_068,BFI01,2,10.6
ALUMNO_068,BFI05,2,12.4
ALUMNO_068,BMA02,2,12.7
ALUMNO_068,BMA09,2,10.5
ALUMNO_068,BQU01,2,12.5
ALUMNO_068,BRC01,2,13.3
ALUMNO_068,BEF01,3,14.5
ALUMNO_068,BEG01,3,12.0
ALUMNO_068,BFI03,3,10.5
ALUMNO_068,BMA05,3,10.5
ALUMNO_068,BMA10,3,10.5
ALUMNO_068,BMA15,3,10.5
ALUMNO_068,EE306,3,10.5
ALUMNO_068,BMA07,4,10.5
ALUMNO_068,BMA18,4,11.1
ALUMNO_068,EE320,4,11.0
ALUMNO_068,EE410,4,11.5
ALUMNO_068,BMA22,5,10.5
ALUMNO_068,CBS05,5,12.9
ALUMNO_068,EE428,5,12.6
ALUMNO_068,EE522,5,14.1
ALUMNO_068,TLN01,5,10.5
ALUMNO_068,TLR01,5,14.1
ALUMNO_068,CI105,6,11.4
ALUMNO_068,EE430,6,11.2
ALUMNO_068,EE458,6,10.5
ALUMNO_068,EE604,6,13.8
ALUMNO_068,TLN02,6,10.5
ALUMNO_068,BEG06,7,14.1
ALUMNO_068,EE498,7,14.2
ALUMNO_068,EE530,7,12.4
ALUMNO_068,EE588,7,10.5
ALUMNO_068,IT213,7,10.7
ALUMNO_068,TLR02,7,10.9
ALUMNO_068,EE590,8,14.2
ALUMNO_068,EE592,8,10.5
ALUMNO_068,IP101,8,16.8
ALUMNO_068,IT214,8,14.6
ALUMNO_068,TLN05,8,15.5
ALUMNO_068,TLR03,8,10.6
ALUMNO_068,BMT01,9,14.8
ALUMNO_068,CBS36,9,11.4
ALUMNO_068,CI106,9,16.4
ALUMNO_068,CIB45,9,13.5
ALUMNO_068,TLR04,9,11.1
ALUMNO_068,TLR05,9,10.5
ALUMNO_068,CIB12,10,13.6
ALUMNO_068,CIB46,10,13.1
ALUMNO_068,EE712,10,10.5
ALUMNO_068,IT235,10,10.5
ALUMNO_068,TLN03,10,10.6
ALUMNO_068,TLN04,10,11.8
ALUMNO_069,BFI01,1,9.8
ALUMNO_069,BIC01,1,10.7
ALUMNO_069,BMA01,1,9.2
ALUMNO_069,BMA03,1,10.8
ALUMNO_069,BRN01,1,12.9
ALUMNO_069,BFI01,2,11.5
ALUMNO_069,BFI05,2,10.8
ALUMNO_069,BMA01,2,11.3
ALUMNO_069,BMA02,2,14.1
ALUMNO_069,BMA09,2,11.1
ALUMNO_069,BQU01,2,12.8
ALUMNO_069,BRC01,2,10.8
ALUMNO_069,BEF01,3,13.1
ALUMNO_069,BEG01,3,10.8
ALUMNO_069,BFI03,3,6.7
ALUMNO_069,BMA05,3,10.5
ALUMNO_069,BMA10,3,12.7
ALUMNO_069,BMA15,3,12.2
ALUMNO_069,EE306,3,10.7
ALUMNO_069,BFI03,4,10.6
ALUMNO_069,BMA07,4,10.5
ALUMNO_069,BMA18,4,10.9
ALUMNO_069,EE320,4,10.6
ALUMNO_069,EE410,4,10.5
ALUMNO_069,BMA22,5,10.5
ALUMNO_069,CBS05,5,11.9
ALUMNO_069,EE428,5,10.5
ALUMNO_069,EE522,5,10.5
ALUMNO_069,TLN01,5,11.8
ALUMNO_069,TLR01,5,10.6
ALUMNO_069,CBG01,6,10.5
ALUMNO_069,EE430,6,12.5
ALUMNO_069,EE458,6,12.2
ALUMNO_069,EE604,6,11.9
ALUMNO_069,TLN02,6,10.5
ALUMNO_069,BEG06,7,12.6
ALUMNO_069,BMT01,7,12.6
ALUMNO_069,EE498,7,12.8
ALUMNO_069,EE530,7,13.6
ALUMNO_069,EE588,7,12.2
ALUMNO_069,TLR02,7,11.6
ALUMNO_069,BMA20,8,10.5
ALUMNO_069,EE590,8,10.9
ALUMNO_069,EE592,8,14.7
ALUMNO_069,IP101,8,16.7
ALUMNO_069,IT235,8,10.9
ALUMNO_069,TLR03,8,10.5
ALUMNO_069,CIB02,9,12.5
ALUMNO_069,CIB12,9,10.6
ALUMNO_069,CIB45,9,10.5
ALUMNO_069,TLN03,9,10.5
ALUMNO_069,TLR04,9,14.0
ALUMNO_069,TLR05,9,13.2
ALUMNO_069,CBS36,10,10.5
ALUMNO_069,CI105,10,12.1
ALUMNO_069,CI106,10,13.4
ALUMNO_069,CIB46,10,10.6
ALUMNO_069,EE712,10,13.3
ALUMNO_069,IT214,10,11.3
ALUMNO_070,BFI01,1,12.1
ALUMNO_070,BIC01,1,10.9
ALUMNO_070,BMA01,1,13.9
ALUMNO_070,BMA03,1,10.6
ALUMNO_070,BRN01,1,12.7
ALUMNO_070,BFI05,2,7.0
ALUMNO_070,BMA02,2,9.7
ALUMNO_070,BMA09,2,9.5
ALUMNO_070,BQU01,2,12.7
ALUMNO_070,BRC01,2,14.1
ALUMNO_070,BEF01,3,15.6
ALUMNO_070,BEG01,3,14.4
ALUMNO_070,BFI03,3,11.2
ALUMNO_070,BFI05,3,10.6
ALUMNO_070,BMA02,3,12.0
ALUMNO_070,BMA05,3,9.8
ALUMNO_070,BMA09,3,13.0
ALUMNO_070,BMA05,4,12.5
ALUMNO_070,BMA07,4,12.2
ALUMNO_070,BMA18,4,10.5
ALUMNO_070,EE320,4,10.5
ALUMNO_070,EE410,4,10.5
ALUMNO_070,EE428,5,10.5
ALUMNO_070,EE522,5,10.5
ALUMNO_070,TLN01,5,13.9
ALUMNO_070,TLR01,5,11.5
ALUMNO_070,EE458,6,10.5
ALUMNO_070,EE604,6,12.6
ALUMNO_070,TLN02,6,12.4
ALUMNO_070,TLN03,6,12.2
ALUMNO_070,BEG06,7,12.8
ALUMNO_070,EE498,7,10.5
ALUMNO_070,EE588,7,11.8
ALUMNO_070,TLN05,7,15.9
ALUMNO_070,TLR02,7,10.5
ALUMNO_070,CI105,8,11.1
ALUMNO_070,EE592,8,10.5
ALUMNO_070,IT235,8,11.3
ALUMNO_070,TLN04,8,11.3
ALUMNO_070,TLR03,8,12.4
ALUMNO_070,CBG01,9,12.2
ALUMNO_070,CIB45,9,12.7
ALUMNO_070,EE524,9,12.8
ALUMNO_070,IP101,9,17.2
ALUMNO_070,TLR04,9,13.5
ALUMNO_070,TLR05,9,10.5
ALUMNO_070,BMT01,10,16.3
ALUMNO_070,CI106,10,10.5
ALUMNO_070,CIB46,10,13.0
ALUMNO_070,EE712,10,10.5
ALUMNO_070,IT213,10,12.1
ALUMNO_071,BFI01,1,12.8
ALUMNO_071,BIC01,1,10.8
ALUMNO_071,BMA01,1,8.6
ALUMNO_071,BMA03,1,11.5
ALUMNO_071,BRN01,1,13.5
ALUMNO_071,BFI05,2,10.6
ALUMNO_071,BMA01,2,13.5
ALUMNO_071,BMA02,2,11.8
ALUMNO_071,BMA09,2,13.7
ALUMNO_071,BQU01,2,11.9
ALUMNO_071,BRC01,2,11.4
ALUMNO_071,BEF01,3,15.3
ALUMNO_071,BEG01,3,15.8
ALUMNO_071,BFI03,3,16.0
ALUMNO_071,BMA05,3,8.1
ALUMNO_071,BMA10,3,10.8
ALUMNO_071,BMA15,3,6.1
ALUMNO_071,EE306,3,11.4
ALUMNO_071,BMA05,4,11.2
ALUMNO_071,BMA07,4,8.8
ALUMNO_071,BMA15,4,16.0
ALUMNO_071,BMA18,4,10.5
ALUMNO_071,EE320,4,10.5
ALUMNO_071,EE410,4,10.5
ALUMNO_071,BMA07,5,14.3
ALUMNO_071,BMA22,5,10.5
ALUMNO_071,CBS05,5,12.3
ALUMNO_071,EE428,5,10.5
ALUMNO_071,EE522,5,14.2
ALUMNO_071,TLN01,5,10.5
ALUMNO_071,TLR01,5,10.8
ALUMNO_071,CIB02,6,10.5
ALUMNO_071,EE430,6,10.5
ALUMNO_071,EE458,6,10.6
ALUMNO_071,EE604,6,10.7
ALUMNO_071,TLN02,6,11.7
ALUMNO_071,BEG06,7,14.4
ALUMNO_071,CBG01,7,11.0
ALUMNO_071,EE498,7,10.5
ALUMNO_071,EE530,7,10.5
ALUMNO_071,EE588,7,10.5
ALUMNO_071,TLR02,7,12.0
ALUMNO_071,CI105,8,11.1
ALUMNO_071,EE524,8,10.5
ALUMNO_071,EE590,8,10.5
ALUMNO_071,EE592,8,11.6
ALUMNO_071,IT213,8,11.3
ALUMNO_071,TLR03,8,10.5
ALUMNO_071,CI106,9,10.5
ALUMNO_071,CIB12,9,16.4
ALUMNO_071,CIB45,9,11.3
ALUMNO_071,IT235,9,10.5
ALUMNO_071,TLR04,9,12.7
ALUMNO_071,TLR05,9,11.8
ALUMNO_071,BMA20,10,10.7
ALUMNO_071,CBS36,10,11.6
ALUMNO_071,CIB46,10,10.9
ALUMNO_071,EE508,10,10.5
ALUMNO_071,EE712,10,12.8
ALUMNO_071,TLN04,10,14.6
ALUMNO_072,BFI01,1,13.5
ALUMNO_072,BIC01,1,14.4
ALUMNO_072,BMA01,1,10.5
ALUMNO_072,BMA03,1,10.5
ALUMNO_072,BRN01,1,10.5
ALUMNO_072,BFI05,2,10.5
ALUMNO_072,BMA02,2,13.8
ALUMNO_072,BMA09,2,12.9
ALUMNO_072,BQU01,2,11.9
ALUMNO_072,BRC01,2,15.6
ALUMNO_072,BEF01,3,13.9
ALUMNO_072,BEG01,3,15.5
ALUMNO_072,BFI03,3,12.9
ALUMNO_072,BMA05,3,10.5
ALUMNO_072,BMA10,3,12.0
ALUMNO_072,BMA15,3,13.3
ALUMNO_072,EE306,3,11.0
ALUMNO_072,BMA07,4,12.8
ALUMNO_072,BMA18,4,16.0
ALUMNO_072,EE320,4,11.7
ALUMNO_072,EE410,4,12.7
ALUMNO_072,BMA22,5,10.5
ALUMNO_072,CBS05,5,13.1
ALUMNO_072,EE428,5,12.8
ALUMNO_072,EE522,5,10.5
ALUMNO_072,TLN01,5,13.4
ALUMNO_072,TLR01,5,12.8
ALUMNO_072,BMA20,6,13.4
ALUMNO_072,EE430,6,15.5
ALUMNO_072,EE458,6,13.3
ALUMNO_072,EE604,6,14.4
ALUMNO_072,TLN02,6,11.9
ALUMNO_072,BEG06,7,16.1
ALUMNO_072,CIB02,7,13.1
ALUMNO_072,EE498,7,10.5
ALUMNO_072,EE530,7,13.1
ALUMNO_072,EE588,7,10.5
ALUMNO_072,TLR02,7,11.1
ALUMNO_072,CIB12,8,11.8
ALUMNO_072,EE590,8,10.5
ALUMNO_072,EE592,8,15.1
ALUMNO_072,IP101,8,17.1
ALUMNO_072,IT225,8,10.5
ALUMNO_072,TLR03,8,13.5
ALUMNO_072,CBS36,9,10.5
ALUMNO_072,CI105,9,13.8
ALUMNO_072,CIB45,9,13.7
ALUMNO_072,IT235,9,12.5
ALUMNO_072,TLR04,9,12.6
ALUMNO_072,TLR05,9,14.5
ALUMNO_072,CI106,10,17.0
ALUMNO_072,CIB46,10,15.9
ALUMNO_072,EE508,10,16.4
ALUMNO_072,EE712,10,12.3
ALUMNO_072,TLN04,10,11.4
ALUMNO_072,TLN05,10,10.5
ALUMNO_073,BFI01,1,11.3
ALUMNO_073,BIC01,1,13.6
ALUMNO_073,BMA01,1,11.3
ALUMNO_073,BMA03,1,13.4
ALUMNO_073,BRN01,1,13.5
ALUMNO_073,BFI05,2,9.5
ALUMNO_073,BMA02,2,13.9
ALUMNO_073,BMA09,2,10.9
ALUMNO_073,BQU01,2,12.7
ALUMNO_073,BRC01,2,16.4
ALUMNO_073,BEF01,3,14.8
ALUMNO_073,BEG01,3,12.6
ALUMNO_073,BFI03,3,10.9
ALUMNO_073,BFI05,3,11.1
ALUMNO_073,BMA05,3,10.7
ALUMNO_073,BMA10,3,7.6
ALUMNO_073,BMA15,3,10.5
ALUMNO_073,BMA07,4,12.4
ALUMNO_073,BMA10,4,15.3
ALUMNO_073,BMA18,4,10.5
ALUMNO_073,EE320,4,12.2
ALUMNO_073,EE410,4,10.5
ALUMNO_073,BMA22,5,13.8
ALUMNO_073,CBS05,5,15.0
ALUMNO_073,EE428,5,14.6
ALUMNO_073,EE522,5,10.5
ALUMNO_073,TLN01,5,12.1
ALUMNO_073,TLR01,5,11.8
ALUMNO_073,EE430,6,10.5
ALUMNO_073,EE458,6,15.6
ALUMNO_073,EE604,6,11.4
ALUMNO_073,TLN02,6,11.1
ALUMNO_073,TLN04,6,10.5
ALUMNO_073,BEG06,7,13.4
ALUMNO_073,CBG01,7,12.3
ALUMNO_073,EE498,7,10.5
ALUMNO_073,EE530,7,10.5
ALUMNO_073,EE588,7,11.3
ALUMNO_073,TLR02,7,14.2
ALUMNO_073,CI106,8,16.5
ALUMNO_073,EE590,8,10.5
ALUMNO_073,EE592,8,10.5
ALUMNO_073,IT214,8,10.9
ALUMNO_073,TLN03,8,15.9
ALUMNO_073,TLR03,8,12.7
ALUMNO_073,CIB02,9,11.6
ALUMNO_073,CIB45,9,13.2
ALUMNO_073,EE508,9,11.9
ALUMNO_073,IT213,9,14.9
ALUMNO_073,TLR04,9,11.6
ALUMNO_073,TLR05,9,15.1
ALUMNO_073,BMA20,10,11.6
ALUMNO_073,CBS36,10,14.2
ALUMNO_073,CIB46,10,13.9
ALUMNO_073,EE712,10,12.0
ALUMNO_073,IT225,10,13.6
ALUMNO_073,IT235,10,15.7
ALUMNO_074,BFI01,1,11.9
ALUMNO_074,BIC01,1,13.1
ALUMNO_074,BMA01,1,8.7
ALUMNO_074,BMA03,1,6.4
ALUMNO_074,BRN01,1,14.9
ALUMNO_074,BFI05,2,11.6
ALUMNO_074,BMA01,2,13.5
ALUMNO_074,BMA02,2,11.6
ALUMNO_074,BMA03,2,12.7
ALUMNO_074,BMA09,2,14.0
ALUMNO_074,BQU01,2,11.8
ALUMNO_074,BRC01,2,12.9
ALUMNO_074,BEF01,3,15.5
ALUMNO_074,BEG01,3,13.3
ALUMNO_074,BFI03,3,11.7
ALUMNO_074,BMA05,3,10.5
ALUMNO_074,BMA10,3,10.5
ALUMNO_074,BMA15,3,11.4
ALUMNO_074,EE306,3,11.1
ALUMNO_074,BMA07,4,12.2
ALUMNO_074,BMA18,4,10.7
ALUMNO_074,EE320,4,10.5
ALUMNO_074,EE410,4,10.8
ALUMNO_074,BMA22,5,13.3
ALUMNO_074,CBS05,5,10.5
ALUMNO_074,EE428,5,13.7
ALUMNO_074,EE522,5,10.5
ALUMNO_074,TLN01,5,11.1
ALUMNO_074,TLR01,5,11.0
ALUMNO_074,EE430,6,11.3
ALUMNO_074,EE458,6,10.6
ALUMNO_074,EE604,6,10.5
ALUMNO_074,TLN02,6,11.2
ALUMNO_074,TLN03,6,12.6
ALUMNO_074,BEG06,7,14.2
ALUMNO_074,EE498,7,12.2
ALUMNO_074,EE530,7,15.4
ALUMNO_074,EE588,7,10.9
ALUMNO_074,IT214,7,10.9
ALUMNO_074,TLR02,7,12.2
ALUMNO_074,CBG01,8,11.0
ALUMNO_074,CI105,8,17.0
ALUMNO_074,EE590,8,10.9
ALUMNO_074,EE592,8,11.1
ALUMNO_074,IT213,8,13.1
ALUMNO_074,TLR03,8,10.5
ALUMNO_074,BMA20,9,12.7
ALUMNO_074,CIB02,9,15.6
ALUMNO_074,CIB45,9,13.1
ALUMNO_074,EE524,9,10.5
ALUMNO_074,TLR04,9,11.2
ALUMNO_074,TLR05,9,13.7
ALUMNO_074,CBS36,10,15.2
ALUMNO_074,CI106,10,10.5
ALUMNO_074,CIB46,10,12.2
ALUMNO_074,EE712,10,10.5
ALUMNO_074,IT235,10,13.5
ALUMNO_074,TLN04,10,10.5
ALUMNO_075,BFI01,1,12.2
ALUMNO_075,BIC01,1,9.7
ALUMNO_075,BMA01,1,9.1
ALUMNO_075,BMA03,1,10.5
ALUMNO_075,BRN01,1,14.4
ALUMNO_075,BFI05,2,10.5
ALUMNO_075,BIC01,2,13.1
ALUMNO_075,BMA01,2,14.1
ALUMNO_075,BMA02,2,10.5
ALUMNO_075,BMA09,2,10.5
ALUMNO_075,BQU01,2,11.1
ALUMNO_075,BRC01,2,13.2
ALUMNO_075,BEF01,3,15.1
ALUMNO_075,BEG01,3,10.5
ALUMNO_075,BFI03,3,11.3
ALUMNO_075,BMA05,3,11.7
ALUMNO_075,BMA10,3,14.3
ALUMNO_075,BMA15,3,10.5
ALUMNO_075,EE306,3,12.4
ALUMNO_075,BMA07,4,10.5
ALUMNO_075,BMA18,4,10.5
ALUMNO_075,EE320,4,13.5
ALUMNO_075,EE410,4,11.7
ALUMNO_075,BMA22,5,14.1
ALUMNO_075,CBS05,5,12.5
ALUMNO_075,EE428,5,16.1
ALUMNO_075,EE522,5,13.1
ALUMNO_075,TLN01,5,12.7
ALUMNO_075,TLR01,5,10.5
ALUMNO_075,BMA20,6,12.1
ALUMNO_075,EE430,6,12.2
ALUMNO_075,EE458,6,10.5
ALUMNO_075,EE604,6,14.4
ALUMNO_075,TLN02,6,10.5
ALUMNO_075,BEG06,7,11.4
ALUMNO_075,EE498,7,10.5
ALUMNO_075,EE530,7,15.2
ALUMNO_075,EE588,7,11.5
ALUMNO_075,IT225,7,12.3
ALUMNO_075,TLR02,7,14.7
ALUMNO_075,CBG01,8,12.5
ALUMNO_075,CIB12,8,13.8
ALUMNO_075,EE590,8,14.6
ALUMNO_075,EE592,8,11.5
ALUMNO_075,IT235,8,10.5
ALUMNO_075,TLR03,8,10.5
ALUMNO_075,CI106,9,15.4
ALUMNO_075,CIB45,9,17.0
ALUMNO_075,IT214,9,13.4
ALUMNO_075,TLN03,9,12.0
ALUMNO_075,TLR04,9,13.0
ALUMNO_075,TLR05,9,13.9
ALUMNO_075,CIB46,10,11.0
ALUMNO_075,EE508,10,14.9
ALUMNO_075,EE524,10,13.2
ALUMNO_075,EE712,10,12.5
ALUMNO_075,IP101,10,13.2
ALUMNO_075,IT213,10,15.8
ALUMNO_076,BFI01,1,10.6
ALUMNO_076,BIC01,1,9.2
ALUMNO_076,BMA01,1,12.2
ALUMNO_076,BMA03,1,9.6
ALUMNO_076,BRN01,1,14.7
ALUMNO_076,BFI05,2,11.2
ALUMNO_076,BIC01,2,12.9
ALUMNO_076,BMA02,2,10.8
